Engineering strain,Tensile stress (GPa)
0.1395,13.40648956912166
0.14025,13.41251662274802
0.141,13.411721678840522
0.14175,13.420752674878822
0.1425,13.425514042983059
0.14325,13.4343728032617
0.144,13.47110649231052
0.14475,13.48304838991738
0.1455,13.487660824986941
0.14625,13.503726535348239
0.147,13.500956997016658
0.14775,13.48682072779314
0.1485,13.4933176718196
0.14925,13.49770825717284
0.15,13.479095837350638
0.15075,13.45726046472048
0.1515,13.4424210326749
0.15225,13.44833766395386
0.153,13.432868379160741
0.15375,13.43214572462426
0.1545,13.415456444833719
0.15525,13.38346270816028
0.156,13.242945299363942
0.15675,13.209695414292742
0.1575,13.182367881695978
0.15825,13.12528168480164
0.159,12.99270482583572
0.15975,12.864229381700103
0.1605,12.48288704487278
0.16125,11.786114842562247
0.162,10.766819959363191
0.16275,9.501153073402651
0.1635,7.937378261309294
0.16425,6.179881335324086
0.165,4.365157915447869
0.16575,2.492346797904515
0.1665,0.6209054638347971
0.16725,-1.110114621923945
0.168,-2.516748971425115
0.16875,-3.397898050125106
0.1695,-3.58775168598698
0.17025,-3.0436423223348266
0.171,-1.8944559123360025
0.17175,-0.45519220574646857
0.1725,0.9552184701295033
0.17325,2.1469112739304035
0.174,2.9354499787877537
0.17475,3.2006807199719263
0.1755,2.9453949611907717
0.17625,2.2102113382696893
0.177,1.0493338013636473
0.17775,-0.38441802938645475
0.1785,-1.8010560987372226
0.17925,-2.8552942899901383
0.18,-3.2946711179494104
0.18075,-2.9934191564345065
0.1815,-2.0942092743596765
0.18225,-0.8150320299966204
0.183,0.5723171038909436
0.18375,1.7669701714321537
0.1845,2.5851300809842264
0.18525,2.953013801634036
0.186,2.845554408155376
0.18675,2.255860503363104
0.1875,1.2871360349626755
0.18825,0.059332011938927655
0.189,-1.1997869536512424
0.18975,-2.2079342274886904
0.1905,-2.746964083944394
0.19125,-2.710404778793352
0.192,-2.1196007482919823
0.19275,-1.1045193813722443
0.1935,0.0779194061371177
0.19425,1.1815123236397558
0.195,2.0263611381814957
0.19575,2.487602830412338
0.1965,2.530679431454804
0.19725,2.1589603351445676
0.198,1.4206178231886022
0.19875,0.4243707534543663
0.1995,-0.6635278528988697
0.20025,-1.6560712546012577
0.201,-2.3008089918535752
0.20175,-2.4539769584566025
0.2025,-2.1108200621792386
0.20325,-1.3220176515855226
0.204,-0.2924491621558108
0.20475,0.7439819846935812
0.2055,1.5751414072607772
0.20625,2.1014482003829835
0.207,2.261688031984378
0.20775,2.0424085315725256
0.2085,1.4804857685395958
0.20925,0.6374684165836196
0.21,-0.3291331707479085
0.21075,-1.2808412777181666
0.2115,-1.968768655512068
0.21225,-2.2467545152141364
0.213,-2.0388334384151205
0.21375,-1.417806604626899
0.2145,-0.504656776349131
0.21525,0.459394990322763
0.216,1.2882099851830409
0.21675,1.8611082893004371
0.2175,2.0875001085480958
0.21825,1.9429028119871514
0.219,1.4762783910020725
0.21975,0.7308583792160044
0.2205,-0.1724011097090396
0.22125,-1.0347631122052976
0.222,-1.6886278768088672
0.22275,-1.9881396891170364
0.2235,-1.861292913362678
0.22425,-1.3385448745532331
0.225,-0.5727379290272852
0.22575,0.2909017666827988
0.2265,1.0489352866665107
0.22725,1.6033046960593431
0.228,1.855954793881264
0.22875,1.776377172796789
0.2295,1.3952942321088293
0.23025,0.7618074917864478
0.231,-0.04193523863487414
0.23175,-0.8346374917872902
0.2325,-1.4590243019611753
0.23325,-1.79948736618433
0.234,-1.7483242359548274
0.23475,-1.328542968575247
0.2355,-0.6627432788821291
0.23625,0.11150534020485688
0.237,0.8353203763571428
0.23775,1.370372358362188
0.2385,1.6566621457460198
0.23925,1.6269571023995701
0.24,1.324583633150206
0.24075,0.7749625238256214
0.2415,0.06423037746757329
0.24225,-0.6811898624731487
0.243,-1.2713593083895731
0.24375,-1.607428824914169
0.2445,-1.6102356707880894
0.24525,-1.2522827943665928
0.246,-0.6624795367402767
0.24675,0.051564913849151316
0.2475,0.7241949474006952
0.24825,1.2351270190575026
0.249,1.4799451463889781
0.24975,1.4726712726736726
0.2505,1.195737798742447
0.25125,0.7048943753245064
0.252,0.07238915972409052
0.25275,-0.5707300211868375
0.2535,-1.1081197305843422
0.25425,-1.4389654270232946
0.255,-1.4581447869698545
0.25575,-1.1573915034071947
0.2565,-0.6430840702200128
0.25725,-0.0011922113464588602
0.258,0.6130697476738112
0.25875,1.0783857516942095
0.2595,1.3090551701943778
0.26025,1.3203534312910556
0.261,1.0685539031750069
0.26175,0.634811411821952
0.2625,0.06135621828932196
0.26325,-0.517932134152632
0.264,-0.9987058312321576
0.26475,-1.273399682232251
0.2655,-1.2764514928079496
0.26625,-1.023208245288052
0.267,-0.5478326174662422
0.26775,0.00412402975906776
0.2685,0.5363813757314998
0.26925,0.9506738096591594
0.27,1.1734794289130779
0.27075,1.175150739787798
0.2715,0.9521961851754378
0.27225,0.5613001986183954
0.273,0.05786566728864941
0.27375,-0.45738513767472855
0.2745,-0.8889598523937849
0.27525,-1.1149543104833164
0.276,-1.1179648439959702
0.27675,-0.9002283263608595
0.2775,-0.4739834518670435
0.27825,0.023757209963102488
0.279,0.5032625388238184
0.27975,0.8753855833797146
0.2805,1.0736875431095019
0.28125,1.0659584563057232
0.282,0.8641623766618787
0.28275,0.5013800930880732
0.2835,0.046815498169884194
0.28425,-0.42542612003462177
0.285,-0.819260886470021
0.28575,-1.0357764951858688
0.2865,-1.031756880215115
0.28725,-0.8144035205714186
0.288,-0.4212821073254508
0.28875,0.049160078054291165
0.2895,0.48225754356994316
0.29025,0.8219909550775689
0.291,1.0041526676118446
0.29175,0.9927005672096462
0.2925,0.8026980904088166
0.29325,0.46910971566398646
0.294,0.01923753402077444
0.29475,-0.44045538028699455
0.2955,-0.7918558974853578
0.29625,-0.9820005162253492
0.297,-0.9687202352431576
0.29775,-0.7317671901597975
0.2985,-0.3477871773132327
0.29925,-0.13570059104114085
0.3,0.11241689144252354
