Engineering strain,Tensile stress (GPa)
0.25875,-1.48909588784358
0.2595,-1.21856584330616
0.26025,-0.605376122480957
0.261,0.084074332886565
0.26175,0.711419066378743
0.2625,1.24239011878046
0.26325,1.50342205381245
0.264,1.37623953749364
0.26475,1.19498916120991
0.2655,0.602352080530004
0.26625,-0.00311713047335372
0.267,-0.661668582890481
0.26775,-1.25111518630986
0.2685,-1.3604514574421
0.26925,-1.39930105031123
0.27,-0.927429154767741
0.27075,-0.481987698525348
0.2715,0.171183314887077
0.27225,0.704574871213294
0.273,1.08564130014388
0.27375,1.28877276392794
0.2745,1.2456371823368
0.27525,0.961403011219682
0.276,0.450246986995061
0.27675,-0.101856660093329
0.2775,-0.689146881607083
0.27825,-1.05888167525884
0.279,-1.31799726508522
0.27975,-1.20069197382863
0.2805,-0.806844711519363
0.28125,-0.34761774123871
0.282,0.260758041566
0.28275,0.685572047757315
0.2835,0.987602935400167
0.28425,1.22397735531106
0.285,1.0840577014922
0.28575,0.819888922817762
0.2865,0.339157532119254
0.28725,-0.157336973559086
0.288,-0.710093366047641
0.28875,-1.0920195175622
0.2895,-1.19201588277975
0.29025,-1.05633433337267
0.291,-0.661195004980046
0.29175,-0.144049541929118
0.2925,0.307189905436366
0.29325,0.76355815995245
0.294,0.959292097988447
0.29475,1.05268037261721
0.2955,0.912192749047758
0.29625,0.59345547312243
0.297,0.233541637518888
0.29775,-0.247501396892697
0.2985,-0.686724607397949
0.29925,-0.939911966289451
0.3,-1.03632416165101
