# Time-averaged data for fix rdf1850out
# TimeStep Number-of-rows
# Row c_rdf1850[1] c_rdf1850[2] c_rdf1850[3] c_rdf1850[4] c_rdf1850[5] c_rdf1850[6] c_rdf1850[7] c_rdf1850[8] c_rdf1850[9] c_rdf1850[10] c_rdf1850[11] c_rdf1850[12] c_rdf1850[13] c_rdf1850[14] c_rdf1850[15] c_rdf1850[16] c_rdf1850[17] c_rdf1850[18] c_rdf1850[19] c_rdf1850[20] c_rdf1850[21]
360000 200
89 2.655 2.5343 5.72182 1.20421 0.464125 0.393722 0.046584 1.08038 0.0512828 1.19012 0.0934924 0.752571 0.00842462 0.205239 0.0161688 2.44394 0.630928 2.82015 0.211987 10.0762 0.910959
90 2.685 2.387 6.15725 1.10113 0.486415 0.433689 0.0474272 0.969422 0.0537547 1.1088 0.0981118 0.879055 0.0092678 0.332946 0.0168182 3.97008 0.63866 2.43154 0.216719 9.83514 0.930137
91 2.715 2.22544 6.57234 1.01486 0.507423 0.517617 0.0484578 0.942689 0.0562122 1.01313 0.102429 0.829741 0.0100822 0.130865 0.0170779 3.3669 0.645361 3.48493 0.223659 5.52373 0.941096
92 2.745 2.07314 6.96761 0.932406 0.527155 0.435779 0.0493442 0.838569 0.0584462 1.05231 0.107012 0.812314 0.0108965 0.127997 0.0173377 3.80208 0.653093 3.10102 0.229968 7.41218 0.956164
93 2.775 1.93666 7.34497 0.838812 0.545294 0.516867 0.050418 0.788462 0.0605938 1.07031 0.111776 0.766163 0.011682 0.313269 0.017987 4.21031 0.661856 4.40519 0.239117 7.2673 0.971233
94 2.805 1.74964 7.69328 0.794308 0.562842 0.505872 0.0514918 0.76903 0.0627342 0.99039 0.11628 0.777896 0.0124964 0.183506 0.0183766 4.60539 0.671649 2.22895 0.243849 4.52414 0.980822
95 2.835 1.60781 8.02025 0.732412 0.579374 0.531487 0.0526449 0.752651 0.0648746 0.97998 0.120835 0.869258 0.0134261 0.179568 0.0187662 4.98634 0.682474 2.47122 0.249211 6.95034 0.99589
96 2.865 1.46891 8.32534 0.681297 0.595078 0.517381 0.0537907 0.697507 0.0668997 0.882641 0.125022 0.850824 0.0143557 0.175372 0.0191558 2.79279 0.68866 3.27638 0.256467 6.18825 1.00959
97 2.895 1.35425 8.61251 0.605146 0.609318 0.493848 0.0549078 0.6806 0.0689176 0.800316 0.128899 0.917999 0.0153791 0.258882 0.0197403 3.65418 0.696907 5.30339 0.268454 7.26679 1.02603
98 2.925 1.21997 8.87662 0.555461 0.622665 0.614781 0.0563275 0.630919 0.0708273 0.780928 0.132762 0.873775 0.0163736 0.14037 0.0200649 3.79287 0.70567 2.73816 0.274763 7.1073 1.04247
99 2.955 1.11307 9.12253 0.554354 0.636257 0.550544 0.0576247 0.608724 0.0727083 0.780879 0.136704 0.868045 0.0173825 0.248577 0.0206494 3.94389 0.714948 2.94789 0.281703 6.37323 1.05753
100 2.985 1.01291 9.35088 0.504754 0.648883 0.650288 0.0591885 0.736239 0.0750288 0.671843 0.140163 0.753271 0.0182762 0.189356 0.0211039 4.93378 0.726804 3.27355 0.28959 5.70411 1.07123
101 3.015 0.927402 9.5642 0.457059 0.660551 0.669874 0.0608317 0.618168 0.0770179 0.680386 0.143737 0.821587 0.0192707 0.265311 0.0217532 4.408 0.737629 2.31274 0.295268 5.0386 1.08356
102 3.045 0.855212 9.76482 0.43505 0.67188 0.624861 0.0623955 0.621834 0.0790574 0.646719 0.147204 0.723729 0.0201643 0.233444 0.0223377 4.73544 0.749485 4.66828 0.30694 3.29131 1.09178
103 3.075 0.769994 9.94903 0.411759 0.682812 0.632584 0.0640098 0.667789 0.0812914 0.713308 0.151103 0.738758 0.021094 0.407193 0.0233766 4.03918 0.759794 2.96964 0.314511 3.21981 1.1
104 3.105 0.726951 10.1263 0.367613 0.692764 0.747461 0.0659556 0.682821 0.0836192 0.673626 0.154857 0.752429 0.0220597 0.424572 0.0244805 4.95731 0.77268 3.51564 0.323659 7.90716 1.12055
105 3.135 0.673449 10.2938 0.363212 0.702789 0.714886 0.067851 0.671563 0.0859542 0.641939 0.158504 0.716194 0.0229965 0.31818 0.0253247 5.25038 0.786598 3.9266 0.334069 5.15018 1.13425
106 3.165 0.629123 10.4532 0.370955 0.713224 0.759439 0.0699049 0.687659 0.08839 0.647485 0.162251 0.71329 0.0239478 0.528909 0.0267532 3.62426 0.796392 3.84946 0.344479 4.56514 1.14658
107 3.195 0.586488 10.6047 0.346464 0.723155 0.934009 0.0724777 0.640679 0.0907034 0.638704 0.16602 0.742496 0.0249568 0.4937 0.0281169 4.8615 0.809794 4.69991 0.357413 6.44505 1.16438
108 3.225 0.551504 10.7498 0.338899 0.73305 0.757313 0.0746036 0.597119 0.0929014 0.66076 0.169991 0.77552 0.0260306 0.440146 0.0293506 4.22876 0.821649 5.73551 0.373502 4.38436 1.17671
109 3.255 0.525541 10.8907 0.345393 0.743327 0.851864 0.0770395 0.582468 0.095085 0.641422 0.173919 0.551319 0.0268089 0.431167 0.0305844 6.49101 0.840206 5.28868 0.388644 3.83045 1.18767
110 3.285 0.495028 11.0258 0.327945 0.753265 0.957356 0.0798285 0.613527 0.0974272 0.62523 0.177818 0.677361 0.0277818 0.5361 0.0321429 4.59945 0.853608 6.27568 0.40694 2.82528 1.19589
111 3.315 0.473964 11.1576 0.336289 0.763642 0.986624 0.0827544 0.68226 0.100079 0.686706 0.182178 0.537016 0.0285673 0.547999 0.0337662 3.29984 0.863402 7.12307 0.428076 4.15691 1.20822
112 3.345 0.461509 11.2882 0.352524 0.774719 0.97123 0.0856875 0.620963 0.102537 0.710591 0.186776 0.493166 0.0293024 0.709247 0.0359091 3.41363 0.873711 6.48327 0.447634 1.821 1.2137
113 3.375 0.443886 11.4161 0.342505 0.785673 0.94681 0.088599 0.708361 0.105391 0.699284 0.191381 0.584648 0.0301888 0.569968 0.0376623 5.36118 0.890206 7.07472 0.469401 3.57589 1.22466
114 3.405 0.443399 11.5462 0.343546 0.796858 0.992658 0.0917051 0.702986 0.108273 0.712812 0.196159 0.551085 0.0310392 0.850692 0.0403247 3.78598 0.902062 7.66758 0.493375 5.25984 1.2411
115 3.435 0.436655 11.6765 0.358008 0.80872 0.991025 0.0948616 0.676981 0.111098 0.686519 0.200843 0.701928 0.0321418 0.916418 0.0432468 5.67761 0.920103 9.00968 0.522082 3.43741 1.25205
116 3.465 0.430185 11.8072 0.382232 0.821606 0.947464 0.0979317 0.723078 0.114168 0.721594 0.205852 0.608857 0.0331147 0.802191 0.0458442 4.13097 0.933505 6.7117 0.543849 5.48688 1.26986
117 3.495 0.434965 11.9416 0.394303 0.835133 0.935551 0.101016 0.707254 0.117224 0.710426 0.210868 0.580623 0.0340588 0.788411 0.0484416 3.91041 0.946392 5.93275 0.563407 2.4918 1.27808
118 3.525 0.439414 12.0797 0.396091 0.848955 1.01237 0.10441 0.654063 0.120099 0.713275 0.215992 0.601409 0.0350533 1.16199 0.0523377 3.5316 0.958247 6.30353 0.584543 4.49451 1.29315
119 3.555 0.44712 12.2227 0.428421 0.864161 0.974066 0.107733 0.718899 0.123314 0.711369 0.221188 0.646505 0.0361415 0.856627 0.0552597 2.72565 0.967526 8.13341 0.612303 3.61934 1.30548
120 3.585 0.456874 12.3712 0.436067 0.879901 0.945681 0.111012 0.779657 0.126859 0.790793 0.227061 0.707997 0.0373523 0.786035 0.057987 3.12029 0.978351 7.0954 0.636909 5.12812 1.32329
121 3.615 0.481951 12.5306 0.461919 0.896851 1.04852 0.114709 0.769886 0.130419 0.712637 0.232445 0.613233 0.0384189 0.865 0.061039 3.80219 0.991753 7.51546 0.663407 2.71233 1.33288
122 3.645 0.493292 12.6964 0.47001 0.914385 1.00448 0.118312 0.762155 0.134001 0.728141 0.238037 0.635771 0.0395431 0.905023 0.0642857 4.5987 1.00825 5.1961 0.682019 4.20262 1.34795
123 3.675 0.514856 12.8723 0.487938 0.932891 1.05372 0.122153 0.766036 0.137662 0.734503 0.243773 0.677743 0.040761 1.06893 0.0681818 2.96844 1.01907 6.48361 0.705678 3.38733 1.36027
124 3.705 0.536963 13.0588 0.500478 0.952184 0.999625 0.125858 0.851814 0.141799 0.716679 0.249459 0.726149 0.0420871 1.12259 0.0723377 3.06229 1.03041 6.30207 0.729022 4.80833 1.37808
125 3.735 0.568143 13.2593 0.539888 0.973335 0.930352 0.12936 0.889229 0.146188 0.796098 0.255881 0.659565 0.0433122 1.15503 0.0766883 3.83591 1.04485 6.78902 0.754574 2.55114 1.38767
126 3.765 0.600393 13.4746 0.532766 0.994545 0.984884 0.133129 0.803252 0.150216 0.771294 0.262201 0.660481 0.044559 1.1545 0.0811039 2.96263 1.05619 4.37227 0.771293 2.15046 1.39589
127 3.795 0.639117 13.7075 0.5731 1.01773 0.943675 0.136797 0.887931 0.154742 0.774528 0.268651 0.752087 0.0460003 0.86925 0.0844805 2.91499 1.06753 7.06057 0.798738 2.81346 1.40685
128 3.825 0.675149 13.9575 0.583354 1.0417 1.0351 0.140884 0.90095 0.159405 0.831853 0.275685 0.729114 0.04742 1.15086 0.089026 4.96774 1.08711 5.67372 0.821136 3.46801 1.42055
129 3.855 0.711561 14.225 0.602265 1.06683 1.00838 0.144926 0.991235 0.164615 0.764228 0.28225 0.7467 0.0488974 1.10016 0.0934416 3.08796 1.09948 6.76041 0.848265 4.09778 1.43699
130 3.885 0.75085 14.5117 0.635766 1.09378 1.01738 0.14907 0.88548 0.169343 0.83609 0.289543 0.692353 0.0502883 1.02005 0.0975974 2.14953 1.10825 4.49283 0.866562 2.69128 1.44795
131 3.915 0.80768 14.825 0.649401 1.12174 0.928349 0.152912 0.89753 0.174207 0.824036 0.296843 0.748807 0.0518161 0.909498 0.101364 3.86155 1.12423 5.48813 0.889274 1.6559 1.45479
132 3.945 0.841147 15.1562 0.664046 1.15076 0.897259 0.156681 0.919139 0.179266 0.777729 0.303841 0.681643 0.0532286 1.02101 0.105649 3.55958 1.13918 4.286 0.907256 1.30253 1.46027
133 3.975 0.894223 15.5137 0.682265 1.18102 0.937809 0.16068 0.967982 0.184679 0.823721 0.311365 0.781121 0.0548717 0.95992 0.10974 2.2984 1.14897 5.55173 0.930915 3.84718 1.47671
134 4.005 0.948842 15.8988 0.725616 1.21371 0.950442 0.164795 0.900488 0.189788 0.76313 0.318442 0.769393 0.0565148 1.21485 0.115 2.73762 1.16082 5.023 0.952681 4.11398 1.49452
135 4.035 0.98175 16.3033 0.73715 1.24742 0.939839 0.168925 0.914448 0.195056 0.833945 0.32629 0.748173 0.0581364 1.22687 0.12039 3.63672 1.1768 5.38619 0.976341 2.80433 1.50685
136 4.065 1.02953 16.7337 0.735861 1.28157 1.02103 0.173479 0.947951 0.200598 0.83756 0.334289 0.838372 0.0599813 0.988167 0.124805 3.6998 1.1933 5.23329 0.999685 3.07622 1.52055
137 4.095 1.08467 17.194 0.767591 1.31771 0.986771 0.177948 0.956213 0.20627 0.860026 0.342628 0.748857 0.0616532 1.36303 0.130974 4.1025 1.21186 4.46619 1.01987 1.81782 1.52877
138 4.125 1.13287 17.6817 0.790027 1.35547 0.985916 0.182473 0.938486 0.21192 0.832142 0.350814 0.782795 0.0634261 1.07436 0.135909 3.25652 1.2268 4.0539 1.03849 1.78659 1.53699
139 4.155 1.16029 18.1886 0.784462 1.3935 0.985238 0.187064 0.980615 0.217909 0.874324 0.359542 0.883842 0.0654583 1.22627 0.141623 3.09799 1.24124 3.51955 1.05489 1.46741 1.54384
140 4.185 1.19507 18.7182 0.782691 1.432 1.05514 0.192051 0.903682 0.223508 0.876912 0.36842 0.810062 0.0673465 0.961073 0.146169 2.84037 1.25464 4.46856 1.07603 2.31965 1.55479
141 4.215 1.23821 19.2749 0.794506 1.47163 0.94383 0.196577 1.00091 0.2298 0.908126 0.377746 0.859229 0.0693788 1.20588 0.151948 2.9008 1.26856 4.21595 1.09621 2.86161 1.56849
142 4.245 1.25511 19.8472 0.822251 1.51325 1.02979 0.201585 0.967866 0.235969 0.896515 0.387086 0.885566 0.0715048 0.907775 0.156364 3.07235 1.28351 3.30768 1.1123 3.09628 1.58356
143 4.275 1.27156 20.4352 0.822149 1.55544 0.991988 0.206479 0.997432 0.242419 0.896874 0.396562 0.83825 0.0735442 1.26408 0.162597 3.23578 1.29948 2.55709 1.12492 1.66203 1.59178
144 4.305 1.30536 21.0473 0.838432 1.59908 0.939247 0.211178 1.03196 0.249186 0.843684 0.4056 0.917364 0.0758071 1.20803 0.168636 3.70751 1.31804 3.72105 1.14353 2.18945 1.60274
145 4.335 1.30385 21.6673 0.826657 1.64271 1.01444 0.216323 0.930925 0.255376 0.927985 0.415682 0.956466 0.0781998 1.01164 0.173766 1.93186 1.32784 2.36107 1.15552 1.89719 1.61233
146 4.365 1.31528 22.3014 0.804526 1.68575 1.05663 0.221757 1.02825 0.262309 0.866927 0.425231 0.957225 0.0806284 0.960671 0.178701 1.70295 1.3366 2.38979 1.16782 0.266814 1.6137
147 4.395 1.32438 22.9487 0.826091 1.73056 0.96091 0.226766 0.975234 0.268975 0.841582 0.434628 0.958567 0.0830931 1.17158 0.184805 2.37175 1.34897 2.48455 1.18076 1.31463 1.62055
148 4.425 1.32059 23.603 0.815112 1.77539 0.988621 0.23199 0.93522 0.275454 0.881766 0.444609 0.953485 0.0855794 0.995153 0.190065 2.34174 1.36134 2.98407 1.19653 2.85338 1.63562
149 4.455 1.32688 24.2693 0.819361 1.82106 0.909662 0.236862 0.930804 0.28199 0.916307 0.455124 0.940615 0.0880657 1.0185 0.195519 2.88802 1.3768 2.76654 1.21136 1.02099 1.6411
150 4.485 1.31776 24.94 0.818305 1.86728 0.925157 0.241885 0.979263 0.288959 0.891904 0.465494 0.923185 0.0905376 1.06412 0.201299 3.22631 1.39433 3.13488 1.22839 1.76436 1.65068
151 4.515 1.32657 25.6243 0.825652 1.91455 0.868415 0.246663 0.942359 0.295755 0.922307 0.476362 0.916297 0.0930239 1.17973 0.207792 2.15756 1.40619 2.40794 1.24164 1.98815 1.66164
152 4.545 1.32114 26.3148 0.826998 1.96253 0.911248 0.251744 0.936786 0.302602 0.895607 0.487057 0.898916 0.0954958 1.04799 0.213636 2.67945 1.42113 3.00061 1.25836 1.71579 1.67123
153 4.575 1.31698 27.0123 0.849143 2.01244 0.896918 0.25681 0.996607 0.309981 0.865304 0.497528 0.936055 0.0981046 1.34472 0.221234 2.1012 1.43299 2.06455 1.27003 1.45295 1.67945
154 4.605 1.31295 27.7167 0.830106 2.06187 0.807367 0.26143 0.95492 0.317145 0.859408 0.508064 0.873184 0.100569 1.19195 0.228052 2.34209 1.44639 2.4805 1.28423 1.91864 1.69041
155 4.635 1.29509 28.4207 0.841907 2.11266 0.766863 0.265876 0.947442 0.324344 0.891246 0.519134 0.899885 0.103142 1.04192 0.234091 1.95401 1.45773 2.93614 1.30126 2.5968 1.70548
156 4.665 1.30012 29.1366 0.838676 2.16392 0.797564 0.270561 0.950093 0.331659 0.851388 0.529843 0.905348 0.105765 1.13893 0.240779 2.10438 1.4701 2.41732 1.31546 1.86789 1.71644
157 4.695 1.2895 29.8558 0.815224 2.21438 0.866206 0.275713 0.901919 0.338693 0.874289 0.540984 0.881691 0.108353 1.1142 0.247403 2.42368 1.48454 2.49336 1.33028 2.53257 1.73151
158 4.725 1.27713 30.5772 0.826209 2.26619 0.794304 0.280499 0.879498 0.34564 0.816334 0.551521 0.887653 0.11099 1.07792 0.253896 2.48177 1.49948 2.25171 1.34385 0.907832 1.73699
159 4.755 1.28117 31.3101 0.842373 2.31967 0.816091 0.285479 0.879308 0.352674 0.870833 0.5629 0.898058 0.113693 1.09515 0.260584 1.94111 1.51134 1.19017 1.3511 3.14185 1.75616
160 4.785 1.26845 32.045 0.817872 2.37226 0.756873 0.290156 0.878999 0.359794 0.840649 0.574027 0.839452 0.116251 1.21921 0.268117 1.41903 1.5201 2.04036 1.36372 1.5546 1.76575
161 4.815 1.26382 32.7864 0.832498 2.42646 0.792096 0.295114 0.921786 0.367354 0.850726 0.585428 0.905851 0.119047 1.28686 0.276169 2.63462 1.5366 3.32861 1.38454 0.655382 1.76986
162 4.845 1.25883 33.534 0.798768 2.47912 0.770512 0.299993 0.891283 0.374755 0.855486 0.597038 0.938462 0.12198 1.02474 0.282662 2.68458 1.55361 2.19223 1.39842 1.7317 1.78082
163 4.875 1.25713 34.2899 0.822441 2.53401 0.772962 0.304951 0.893928 0.382272 0.86307 0.608893 0.85883 0.124697 1.04168 0.289351 1.8465 1.56546 1.96658 1.41104 1.71169 1.79178
164 4.905 1.24654 35.0488 0.805197 2.58841 0.699327 0.309491 0.882127 0.389781 0.865291 0.620928 0.873251 0.127494 1.25887 0.297532 1.90317 1.57784 2.04185 1.42429 2.31937 1.80685
165 4.935 1.22209 35.8019 0.816 2.64422 0.7161 0.314197 0.85473 0.397146 0.818 0.632445 0.846771 0.130239 1.14595 0.305065 1.80374 1.58969 1.72803 1.43565 1.66834 1.81781
166 4.965 1.20245 36.5519 0.790786 2.69897 0.77576 0.319357 0.866982 0.404706 0.825893 0.644213 0.805987 0.132884 1.16062 0.312792 2.01461 1.60309 2.08421 1.44953 1.85067 1.83014
167 4.995 1.19668 37.3074 0.794297 2.75463 0.76728 0.324524 0.824959 0.411985 0.877276 0.656868 0.830973 0.135644 1.32059 0.321688 1.68669 1.61443 2.48109 1.46625 2.03233 1.84384
168 5.025 1.17405 38.0575 0.768886 2.80915 0.793399 0.329929 0.852556 0.419602 0.830545 0.66899 0.814613 0.138383 1.31461 0.330649 1.96632 1.62784 2.31443 1.48202 1.81052 1.85616
169 5.055 1.16503 38.8107 0.781953 2.86526 0.845389 0.33576 0.86516 0.427421 0.84848 0.681522 0.781664 0.141042 1.3569 0.34 1.41972 1.63763 1.73937 1.49401 2.98241 1.87671
170 5.085 1.13606 39.554 0.759437 2.9204 0.798241 0.34133 0.814571 0.434873 0.793018 0.693377 0.812255 0.143838 1.20045 0.348377 2.43789 1.65464 2.25928 1.50978 1.76494 1.88904
171 5.115 1.11835 40.2943 0.749677 2.97548 0.865537 0.347442 0.868961 0.442916 0.809303 0.705614 0.745041 0.146433 1.24179 0.357143 2.11794 1.66959 2.05524 1.52429 3.10246 1.91096
172 5.145 1.08666 41.0221 0.728979 3.02968 0.820991 0.353308 0.805559 0.450461 0.839691 0.718464 0.676913 0.148818 1.56345 0.368312 1.51688 1.68041 1.41381 1.53438 0.765709 1.91644
173 5.175 1.07651 41.7516 0.713667 3.08335 0.853591 0.359477 0.824672 0.458273 0.82209 0.731191 0.796432 0.151658 1.17707 0.376818 1.71112 1.69278 1.22271 1.54322 0.567864 1.92055
174 5.205 1.05898 42.4775 0.708782 3.13727 0.852272 0.365711 0.831451 0.466244 0.812499 0.743918 0.77547 0.154454 1.5187 0.387922 1.40822 1.70309 1.8143 1.55647 1.31045 1.93014
175 5.235 1.02935 43.1913 0.705021 3.19153 0.860357 0.372074 0.79249 0.473926 0.80605 0.756688 0.772291 0.157272 1.32547 0.397727 1.95275 1.71753 1.70527 1.56909 2.03709 1.94521
176 5.265 0.997962 43.8912 0.693384 3.24551 0.916184 0.378928 0.793744 0.481709 0.80824 0.769638 0.687327 0.159808 1.29403 0.407403 1.5138 1.72887 1.55898 1.58076 1.28174 1.95479
177 5.295 0.972982 44.5814 0.666173 3.29796 0.877149 0.385565 0.809281 0.489738 0.823604 0.782985 0.708573 0.162453 1.42489 0.418182 2.24825 1.74588 2.20851 1.59748 1.80453 1.96849
178 5.325 0.951784 45.2643 0.658368 3.35039 0.922906 0.392628 0.808851 0.497852 0.807415 0.796216 0.683672 0.165033 1.4155 0.429026 1.41217 1.7567 2.2274 1.61451 1.97077 1.98356
179 5.355 0.923669 45.9344 0.660937 3.40362 0.928519 0.399813 0.832513 0.506299 0.839333 0.810133 0.728957 0.167815 1.30088 0.439091 2.1329 1.7732 1.67086 1.62744 1.41798 1.99452
180 5.385 0.900886 46.5954 0.648824 3.45646 0.985303 0.407524 0.734043 0.51383 0.840921 0.824229 0.67383 0.170417 1.31162 0.449351 1.31664 1.78351 2.01848 1.64322 0.700226 2
181 5.415 0.88517 47.2521 0.633187 3.5086 0.966251 0.41517 0.76779 0.521793 0.799718 0.837785 0.644341 0.172932 1.26369 0.459351 1.82551 1.79794 2.07131 1.65962 1.55939 2.01233
182 5.445 0.864784 47.9008 0.628713 3.56095 1.00227 0.423191 0.781854 0.529994 0.835567 0.852104 0.699678 0.175692 1.42846 0.470779 1.73749 1.81186 1.73299 1.6735 1.19883 2.02192
183 5.475 0.840604 48.5383 0.622508 3.61334 1.00667 0.431335 0.804128 0.53852 0.849712 0.866828 0.678781 0.178402 1.58906 0.483636 1.78356 1.82629 1.95018 1.68927 0.847842 2.02877
184 5.505 0.813378 49.162 0.614287 3.66562 0.97635 0.43932 0.788617 0.546973 0.881631 0.882272 0.618212 0.180895 1.52368 0.496104 1.19965 1.83608 1.89256 1.70473 1.00948 2.03699
185 5.535 0.809752 49.7897 0.608403 3.71796 1.02399 0.447788 0.785971 0.555491 0.850393 0.897334 0.625548 0.183446 1.2247 0.506234 2.30525 1.85515 1.94545 1.72082 2.32237 2.05616
186 5.565 0.784461 50.4043 0.607315 3.77078 1.02513 0.456356 0.77872 0.564024 0.848384 0.912518 0.690683 0.186293 1.37527 0.517727 1.85183 1.87062 2.26501 1.73975 1.63623 2.06986
187 5.595 0.776266 51.0191 0.609771 3.82438 1.06369 0.465343 0.774461 0.5726 0.856715 0.92802 0.622682 0.188887 1.41478 0.529675 1.64762 1.88454 1.67871 1.75394 0.808209 2.07671
188 5.625 0.767578 51.6336 0.5921 3.87699 1.06484 0.474438 0.779733 0.581327 0.846151 0.9435 0.55438 0.191222 1.49832 0.542468 1.81428 1.9 1.62554 1.76782 1.76554 2.09178
189 5.655 0.759371 52.248 0.597961 3.93069 1.13805 0.484261 0.752358 0.589839 0.86654 0.95952 0.601083 0.193781 1.50375 0.555455 1.01375 1.90876 1.90098 1.78423 1.58382 2.10548
190 5.685 0.762239 52.8713 0.615095 3.98651 1.05425 0.493456 0.763868 0.598573 0.894586 0.976232 0.559587 0.196188 1.63023 0.569675 1.71278 1.92371 1.44564 1.79685 1.09998 2.11507
191 5.715 0.755216 53.4953 0.619334 4.04331 1.07263 0.502912 0.775913 0.607538 0.916395 0.993536 0.613221 0.198854 1.51801 0.583052 1.81544 1.93969 1.64539 1.81136 2.02136 2.13288
192 5.745 0.750307 54.1219 0.612139 4.10005 1.04115 0.512187 0.770941 0.616539 0.926222 1.01121 0.60675 0.201521 1.7131 0.598312 1.735 1.95515 1.76981 1.82713 1.53589 2.14658
193 5.775 0.75824 54.7616 0.611917 4.15736 1.13855 0.522434 0.785516 0.625807 0.973555 1.02997 0.558365 0.204 1.70927 0.613701 0.972871 1.96392 1.99731 1.84511 1.82747 2.16301
194 5.805 0.766084 55.4148 0.611703 4.21524 1.08802 0.532329 0.785893 0.635176 0.960086 1.04867 0.568559 0.206551 1.52132 0.627532 2.38265 1.98557 1.31761 1.8571 1.80851 2.17945
195 5.835 0.775509 56.0828 0.622395 4.27475 1.04484 0.541929 0.811956 0.644955 0.924916 1.06688 0.573961 0.209152 1.58934 0.642143 1.79163 2.00206 0.994396 1.86625 1.48935 2.19315
196 5.865 0.785629 56.7666 0.630895 4.33569 1.04186 0.5516 0.811919 0.654836 0.909279 1.08496 0.607718 0.211934 1.47569 0.655844 1.3874 2.01495 1.73509 1.88233 1.62784 2.20822
197 5.895 0.798638 57.4688 0.659748 4.40008 1.02118 0.561178 0.793785 0.664594 0.803941 1.10111 0.657453 0.214975 1.47416 0.669675 1.37403 2.02784 1.94963 1.90063 1.60997 2.22329
198 5.925 0.828038 58.2043 0.693504 4.46845 0.982891 0.570489 0.862202 0.675303 0.785815 1.11706 0.776936 0.218608 1.39119 0.682857 1.03443 2.03763 1.5656 1.91546 2.02574 2.24247
199 5.955 0.842736 58.9604 0.752608 4.5434 0.960683 0.579684 0.928935 0.686956 0.804068 1.13354 0.938892 0.22304 1.38448 0.696104 1.12804 2.04845 1.41649 1.92902 1.71521 2.2589
200 5.985 0.871888 59.7506 0.778691 4.62173 0.966835 0.589031 0.985002 0.699438 0.804783 1.1502 1.03074 0.227955 1.32318 0.708896 1.75929 2.06546 1.76122 1.94606 1.70018 2.27534
440000 200
1 0.015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0.075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 0.105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0.135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 0.165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0.195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 0.225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 0.255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 0.285 0 0 0 0 0 0 0 0 0 0 0.666458 7.20669e-06 0 0 0 0 0 0 0 0
11 0.315 0 0 0 0 0 0 0 0 0 0 1.09059 2.16201e-05 0 0 0 0 0 0 0 0
12 0.345 0 0 0 0 0 0 0 0 0 0 3.64046 7.92736e-05 0 0 0 0 0 0 0 0
13 0.375 0 0 0 0 0 0 0 0 0 0 3.08028 0.000136927 0 0 0 0 0 0 0 0
14 0.405 0 0 0 0 0 0 0 0 0 0 2.97233 0.000201787 0 0 0 0 0 0 0 0
15 0.435 0 0 0 0 0 0 0 0 0 0 1.71676 0.000245027 0 0 0 0 0 0 0 0
16 0.465 0 0 0 0 0 0 0 0 0 0 4.00775 0.000360334 0 0 0 0 0 0 23.5168 0.00136986
17 0.495 0 0 0 0 0 0 0 0 0 0 3.09671 0.000461228 0 0 0 0 0 0 41.3368 0.00410959
18 0.525 0 0 0 0 0 0 0 0 0.0453168 7.20669e-06 3.53755 0.000590948 0 0 0 0 0 0 73.7657 0.00958904
19 0.555 0 0 0 0 0 0 0 0 0 7.20669e-06 1.58229 0.000655809 0 0 0 0 0 0 164.836 0.0232877
20 0.585 0 0 0 0 0 0 0 0 0 7.20669e-06 0.791217 0.000691842 0 0 0 0 0 0 178.097 0.039726
21 0.615 0 0 0 0 0 0 0 0 0 7.20669e-06 1.28928 0.000756702 0 0 0 0 0 0 174.605 0.0575342
22 0.645 0 0 0 0 0 0 0 0 0.0899813 2.88268e-05 0.65111 0.000792736 0 0 0 0 0 0 109.889 0.069863
23 0.675 0 0 0 0 0 0 0 0 0 2.88268e-05 0.593826 0.000828769 0 0 0 0 0 0 44.5913 0.0753425
24 0.705 0 0 0 0 0 0 0 0 0.0501722 4.32401e-05 0.21823 0.000843182 0 0 0 0 0 0 102.164 0.0890411
25 0.735 0 0 0 0 0 0 0 0 0.0692937 6.48602e-05 0.400726 0.000872009 0 0 0 0 6.49954 0.000946372 94.016 0.10274
26 0.765 0 0 0 0 0 0 0 0 0 6.48602e-05 0.370573 0.000900836 0 0 0 0 12.0019 0.00283912 52.0693 0.110959
27 0.795 0 0 0 0 0 0 0.0322443 7.20669e-06 0.0197562 7.20669e-05 0.17155 0.000915249 0 0 0 0 12.9442 0.00504732 24.112 0.115068
28 0.825 0 0 0 0 0 0 0.0897793 2.88268e-05 0.0366492 8.64803e-05 0 0.000915249 0 0 0 0 12.0267 0.00725552 59.7326 0.126027
29 0.855 0 0 0 0 0 0 0.0278704 3.60334e-05 0 8.64803e-05 0.148288 0.000929663 0 0 0 0 11.2028 0.00946372 55.5801 0.136986
