# Time-averaged data for fix rdffinalout
# TimeStep Number-of-rows
# Row c_rdffinal[1] c_rdffinal[2] c_rdffinal[3] c_rdffinal[4] c_rdffinal[5] c_rdffinal[6] c_rdffinal[7] c_rdffinal[8] c_rdffinal[9] c_rdffinal[10] c_rdffinal[11] c_rdffinal[12] c_rdffinal[13] c_rdffinal[14] c_rdffinal[15] c_rdffinal[16] c_rdffinal[17] c_rdffinal[18] c_rdffinal[19] c_rdffinal[20] c_rdffinal[21]
760000 200
10 0.285 0 0 0 0 0 0 0 0 0 0 2.48631 2.88268e-05 0 0 0 0 0 0 0 0
11 0.315 0 0 0 0 0 0 0 0 0 0 2.03611 5.76535e-05 0 0 0 0 0 0 0 0
12 0.345 0 0 0 0 0 0 0 0 0 0 2.97044 0.0001081 0 0 0 0 0 0 0 0
13 0.375 0 0 0 0 0 0 0 0 0 0 6.46429 0.000237821 0 0 0 0 0 0 0 0
14 0.405 0 0 0 0 0 0 0 0 0 0 4.31058 0.000338714 0 0 0 0 0 0 0 0
15 0.435 0 0 0 0 0 0 0 0 0.0614688 7.20669e-06 4.00387 0.000446815 0 0 0 0 0 0 0 0
16 0.465 0 0 0 0 0 0 0 0 0.0537995 1.44134e-05 1.8687 0.000504468 0 0 0 0 0 0 21.9026 0.00136986
17 0.495 0 0 0 0 0 0 0 0 0.142427 3.60334e-05 2.26748 0.000583742 0 0 0 0 0 0 0 0.00136986
18 0.525 0 0 0 0 0 0 0 0 0.211039 7.20669e-05 2.74977 0.000691842 0 0 0 0 0 0 51.5743 0.00547945
19 0.555 0 0 0 0 0 0 0 0 0 7.20669e-05 1.64021 0.000763909 0 0 0 0 0 0 76.8725 0.0123288
20 0.585 0 0 0 0 0 0 0 0 0 7.20669e-05 1.91916 0.000857596 0 0 0 0 0 0 55.3741 0.0178082
21 0.615 0 0 0 0 0 0 0 0 0 7.20669e-05 1.20214 0.000922456 0 0 0 0 0 0 175.324 0.0369863
22 0.645 0 0 0 0 0 0 0 0 0 7.20669e-05 0.607039 0.000958489 0 0 0 0 0 0 136.631 0.0534247
23 0.675 0 0 0 0 0 0 0 0 0 7.20669e-05 1.10892 0.00103056 0 0 0 0 2.39403 0.000315457 135.145 0.0712329
24 0.705 0 0 0 0 0 0 0 0 0.070232 9.36869e-05 0.508242 0.00106659 0 0 0 0 0 0.000315457 104.83 0.0863014
25 0.735 0 0 0 0 0 0 0 0 0.0646235 0.000115307 0.0935241 0.0010738 0 0 0 0 4.03704 0.000946372 166.598 0.112329
26 0.765 0 0 0 0 0 0 0 0 0.0397621 0.00012972 0 0.0010738 0 0 0 0 7.45692 0.0022082 137.601 0.135616
27 0.795 0 0 0 0 0 0 0 0 0.0183964 0.000136927 0.0799416 0.001081 0 0 0 0 6.90518 0.00347003 44.9756 0.143836
28 0.825 0 0 0 0 0 0 0 0 0 0.000136927 0 0.001081 0 0 0 0 4.80698 0.0044164 104.409 0.164384
29 0.855 0 0 0 0 0 0 0 0 0.0477536 0.000158547 0 0.001081 0 0 0 0 4.47676 0.00536278 77.7574 0.180822
30 0.885 0 0 0 0 0 0 0.0242708 7.20669e-06 0 0.000158547 0 0.001081 0 0 0 0 4.17913 0.00630915 54.4425 0.193151
31 0.915 0 0 0 0 0 0 0.113568 4.32401e-05 0 0.000158547 0 0.001081 0 0 0 0 0 0.00630915 130.125 0.224658
32 0.945 0.00119065 2.88268e-05 0 0 0 0 0.0425791 5.76535e-05 0.0521073 0.000187374 0 0.001081 0 0 0 0 0 0.00630915 47.739 0.236986
33 0.975 0.00223696 8.64803e-05 0 0 0 0 0.0199863 6.48602e-05 0 0.000187374 0 0.001081 0 0 0 0 0 0.00630915 74.7517 0.257534
34 1.005 0.00157942 0.00012972 0 0 0 0 0 6.48602e-05 0 0.000187374 0 0.001081 0 0 0 0 0 0.00630915 37.5209 0.268493
35 1.035 0.000496345 0.000144134 0.00447306 1.44134e-05 0 0 0.035484 7.92736e-05 0.0217224 0.000201787 0 0.001081 0 0 0 0 0 0.00630915 53.0663 0.284932
36 1.065 0 0.000144134 0 1.44134e-05 0.0219723 7.20669e-06 0.0167626 8.64803e-05 0.0102647 0.000208994 0 0.001081 0 0 0 0 0 0.00630915 54.3015 0.30274
37 1.095 0 0.000144134 0.00399482 2.88268e-05 0.187074 7.20669e-05 0.0634271 0.000115307 0 0.000208994 0 0.001081 0 0 0 0 0 0.00630915 35.558 0.315068
38 1.125 0 0.000144134 0.00567693 5.04468e-05 0.0590817 9.36869e-05 0.0601131 0.000144134 0 0.000208994 0 0.001081 0 0 0 0 1.72365 0.00694006 33.6946 0.327397
39 1.155 0 0.000144134 0.00717997 7.92736e-05 0.2055 0.000172961 0.128286 0.000208994 0 0.000208994 0 0.001081 0 0 0 0 4.90688 0.00883281 60.3695 0.350685
40 1.185 0 0.000144134 0.00682236 0.0001081 0.106489 0.000216201 0.081237 0.000252234 0 0.000208994 0 0.001081 0 0 0 0 2.33011 0.00977918 47.235 0.369863
41 1.215 0 0.000144134 0.0162269 0.000180167 0.101298 0.000259441 0.128783 0.000324301 0.00788243 0.000216201 0 0.001081 0 0 0 0 3.69538 0.0113565 41.7282 0.387671
42 1.245 0 0.000144134 0.0262714 0.000302681 0.0643247 0.000288268 0.0735955 0.000367541 0 0.000216201 0 0.001081 0 0 0 0 1.40804 0.0119874 30.5635 0.40137
43 1.275 0 0.000144134 0.0279949 0.000439608 0.0153313 0.000295474 0.0818752 0.000417988 0 0.000216201 0 0.001081 0 0 0 0 2.68427 0.0132492 20.4016 0.410959
44 1.305 0 0.000144134 0.0337568 0.000612568 0.0146351 0.000302681 0.0111628 0.000425195 0.00683238 0.000223407 0 0.001081 0 0 1.04672 0.000515464 5.12462 0.0157729 36.1622 0.428767
45 1.335 0 0.000144134 0.0295685 0.000771116 0 0.000302681 0 0.000425195 0.00653128 0.000230614 0 0.001081 0 0 0.999533 0.00103093 4.28486 0.0179811 29.2323 0.443836
46 1.365 0 0.000144134 0.0372774 0.00098011 0 0.000302681 0 0.000425195 0.0249815 0.000259441 0 0.001081 0 0 1.91339 0.00206186 2.92774 0.0195584 17.8001 0.453425
47 1.395 0 0.000144134 0.0369237 0.00119631 0 0.000302681 0.00977073 0.000432401 0.0358714 0.000302681 0 0.001081 0 0 2.74863 0.00360825 4.48497 0.022082 36.5137 0.473973
48 1.425 0 0.000144134 0.044822 0.00147016 0 0.000302681 0 0.000432401 0.0515714 0.000367541 0.0497642 0.00109542 0 0 3.51166 0.0056701 2.68659 0.0236593 18.662 0.484932
49 1.455 0 0.000144134 0.0441284 0.00175123 0 0.000302681 0 0.000432401 0.109927 0.000511675 0.0238818 0.00110262 0 0 2.5261 0.00721649 1.54559 0.0246057 22.374 0.49863
50 1.485 0 0.000144134 0.0510486 0.00208994 0.0113022 0.000309888 0 0.000432401 0.0844273 0.000626982 0.0458254 0.00111704 0 0 13.7425 0.0159794 1.97914 0.0258675 32.2231 0.519178
51 1.515 0 0.000144134 0.0250457 0.0022629 0.021721 0.000324301 0 0.000432401 0.167319 0.000864803 0.0219996 0.00112424 0 0 11.6515 0.0237113 1.42558 0.0268139 16.5093 0.530137
52 1.545 0 0.000144134 0.0361226 0.00252234 0 0.000324301 0 0.000432401 0.121872 0.00104497 0 0.00112424 0 0 14.1889 0.0335052 1.82849 0.0280757 35.7288 0.554795
53 1.575 0 0.000144134 0.038622 0.00281061 0.0200942 0.000338714 0 0.000432401 0.234541 0.0014053 0.0203689 0.00113145 0.0905233 6.49351e-05 15.81 0.0448454 7.47681 0.0334385 36.2872 0.580822
54 1.605 0 0.000144134 0.0306855 0.00304843 0.0290257 0.000360334 0.0295308 0.000461228 0.248443 0.00180167 0.0196159 0.00113866 0.087227 0.00012987 15.2236 0.0561856 4.23509 0.0365931 27.5886 0.60137
55 1.635 0.000198759 0.000158547 0.0376316 0.00335111 0.0559324 0.000403575 0.00711523 0.000468435 0.256814 0.00222687 0.018909 0.00114586 0.168004 0.00025974 18.0076 0.0701031 4.08063 0.0397476 26.5847 0.621918
56 1.665 0 0.000158547 0.0354265 0.00364658 0.0809159 0.000468435 0.0411462 0.000511675 0.298011 0.00273854 0 0.00114586 0.0810363 0.000324675 14.7896 0.0819588 1.57415 0.0410095 20.5085 0.638356
57 1.695 0 0.000158547 0.0266774 0.0038772 0.112778 0.000562122 0.0198541 0.000533295 0.238962 0.00316374 0.0175873 0.00115307 0.234439 0.000519481 21.0972 0.0994845 3.03761 0.0435331 19.7874 0.654795
58 1.725 0.000178692 0.000172961 0.0201226 0.00405737 0.351795 0.000864803 0.0255579 0.000562122 0.269809 0.003661 0 0.00115307 0.226398 0.000714286 29.3544 0.124742 4.76675 0.0476341 7.96112 0.661644
59 1.755 0.000172629 0.000187374 0.0194418 0.00423753 0.841547 0.0016143 0.0308587 0.000598155 0.162452 0.00397088 0 0.00115307 0.145771 0.000844156 30.0965 0.151546 5.66687 0.0526814 19.9936 0.679452
60 1.785 0 0.000187374 0.0278144 0.00450418 1.38455 0.00288988 0.0477443 0.000655809 0.182611 0.00433122 0 0.00115307 0.493346 0.0012987 51.4728 0.198969 3.7661 0.0561514 19.333 0.69726
61 1.815 0 0.000187374 0.03781 0.00487893 1.79316 0.00459787 0.0634963 0.000735082 0.130693 0.00459787 0 0.00115307 1.02259 0.00227273 38.9633 0.236082 3.9744 0.0599369 17.256 0.713699
62 1.845 0 0.000187374 0.0492555 0.0053834 2.38687 0.00694725 0.106132 0.000872009 0.0854588 0.00477803 0 0.00115307 0.725704 0.00298701 37.7053 0.273196 3.84663 0.0637224 22.2667 0.735616
63 1.875 0 0.000187374 0.0824391 0.00625541 3.20438 0.0102047 0.081113 0.00098011 0.0860589 0.00496541 0 0.00115307 0.702623 0.0037013 48.6786 0.32268 2.79274 0.0665615 24.2575 0.760274
64 1.905 0 0.000187374 0.128048 0.0076535 3.6331 0.014017 0.125743 0.00115307 0.0993992 0.00518882 0 0.00115307 0.24752 0.00396104 46.6681 0.371649 6.61364 0.0735016 33.941 0.79589
65 1.935 0 0.000187374 0.22262 0.0101614 4.01398 0.0183626 0.0711036 0.00125396 0.1181 0.00546267 0 0.00115307 0.599767 0.00461039 29.5214 0.403608 3.78804 0.0776025 22.7751 0.820548
66 1.965 0.000275462 0.000216201 0.279151 0.0134044 4.45376 0.0233353 0.0984832 0.0013981 0.117527 0.00574373 0 0.00115307 0.407175 0.00506494 25.3932 0.431959 5.08556 0.0832808 29.446 0.853425
67 1.995 0.00187037 0.000417988 0.358687 0.0176996 3.92013 0.0278466 0.148101 0.0016215 0.152028 0.00611848 0 0.00115307 0.564354 0.00571429 21.0507 0.456186 4.11197 0.0880126 23.8047 0.880822
68 2.025 0.00220455 0.000663015 0.445104 0.0231911 3.23354 0.0316806 0.180823 0.00190257 0.212833 0.00665898 0 0.00115307 0.383352 0.00616883 22.6054 0.48299 2.92649 0.0914826 28.8806 0.915068
69 2.055 0.00428077 0.00115307 0.545077 0.0301167 2.71485 0.0349957 0.247647 0.00229893 0.416064 0.00774719 0.0119646 0.00116028 0.265849 0.00649351 12.2417 0.497938 3.61732 0.0958991 20.1935 0.939726
70 2.085 0.00966276 0.00229173 0.683221 0.039053 2.08692 0.0376189 0.306177 0.0028034 0.69865 0.00962813 0.0348813 0.0011819 0.361627 0.00694805 11.8932 0.512887 2.76023 0.0993691 10.8985 0.953425
71 2.115 0.0194941 0.00465552 0.88459 0.0509585 1.76064 0.0398962 0.535541 0.00371144 0.946891 0.0122514 0.0112966 0.0011891 0.351452 0.0074026 8.36936 0.523711 2.92707 0.103155 4.23603 0.958904
72 2.145 0.044028 0.010147 1.06461 0.0656962 1.24052 0.0415466 0.723239 0.00497261 1.2443 0.0157971 0.0109827 0.00119631 0.439256 0.00798701 4.64862 0.529897 2.37074 0.106309 4.1187 0.964384
73 2.175 0.0854207 0.0211012 1.2228 0.0831003 1.03794 0.0429663 1.0008 0.00676708 1.32583 0.0196815 0.0213626 0.00121072 0.379776 0.00850649 3.01412 0.534021 2.76718 0.110095 4.00647 0.969863
74 2.205 0.171476 0.0437014 1.41981 0.10387 1.01501 0.0443932 1.22013 0.00901557 1.62026 0.0245604 0 0.00121072 0.277103 0.0088961 0.732998 0.535052 2.4682 0.113565 3.89716 0.975342
75 2.235 0.330292 0.0884261 1.62987 0.128366 0.728467 0.0454454 1.40839 0.011682 1.63297 0.0296123 0.0303455 0.00123234 0.404593 0.00948052 2.49861 0.53866 1.74745 0.116088 6.63901 0.984932
76 2.265 0.601022 0.172009 1.73777 0.155189 0.597565 0.0463318 1.31573 0.0142404 1.68299 0.0349596 0.0689514 0.00128279 0.131319 0.00967532 1.04242 0.540206 2.55174 0.119874 2.77061 0.989041
77 2.295 1.07058 0.324863 1.88639 0.185082 0.600955 0.047247 1.41153 0.0170582 1.91989 0.0412223 0.105532 0.00136206 0.213192 0.01 1.35401 0.542268 1.86442 0.122713 5.39818 0.99726
78 2.325 1.66458 0.568781 1.94391 0.216698 0.516377 0.0480542 1.54415 0.020222 2.00627 0.0479389 0.0934651 0.00143413 0.207782 0.0103247 2.63791 0.546392 1.81629 0.125552 14.022 1.01918
79 2.355 2.29297 0.913505 2.0545 0.25098 0.422416 0.0487316 1.78276 0.0239694 2.26811 0.0557293 0.264236 0.00164312 0.323956 0.0108442 0.642896 0.547423 2.16403 0.129022 5.98076 1.02877
80 2.385 2.86511 1.35529 1.95513 0.284441 0.333015 0.0492793 1.95549 0.0281854 2.16842 0.0633684 0.506359 0.00205391 0.434334 0.0115584 2.82099 0.552062 2.87718 0.133754 7.49602 1.0411
81 2.415 3.35195 1.88523 1.8736 0.317318 0.252138 0.0497045 2.14195 0.0329201 2.10488 0.0709715 0.441849 0.00242145 0.231027 0.0119481 1.83411 0.555155 3.92767 0.140379 13.8096 1.06438
82 2.445 3.7359 2.49063 1.79346 0.349575 0.225157 0.0500937 2.34411 0.0382315 1.97573 0.0782862 0.600147 0.00293312 0.15023 0.0122078 1.78919 0.558247 4.38024 0.14795 11.8874 1.08493
83 2.475 3.89336 3.13713 1.60986 0.379245 0.154618 0.0503675 2.446 0.0439103 1.86734 0.0853704 0.701151 0.00354569 0.109971 0.0124026 3.20079 0.563918 3.56218 0.154259 6.96034 1.09726
84 2.505 3.92676 3.80507 1.54442 0.408403 0.198593 0.0507279 2.20288 0.0491496 1.8896 0.092714 0.644236 0.00412223 0.07157 0.0125325 1.42071 0.566495 1.91238 0.157729 4.5308 1.10548
85 2.535 3.86581 4.4785 1.43951 0.436235 0.224943 0.0511459 2.0594 0.0541655 1.78722 0.099827 0.817796 0.00487172 0.0349451 0.0125974 0.27741 0.56701 1.52795 0.160568 5.16032 1.11507
86 2.565 3.69864 5.13814 1.35142 0.462986 0.215918 0.0515566 1.9074 0.0589219 1.59533 0.106327 1.01379 0.005823 0.0682884 0.0127273 0.541921 0.568041 1.49254 0.163407 5.76036 1.12603
87 2.595 3.4715 5.77184 1.26949 0.488707 0.177668 0.0519026 1.76472 0.0634261 1.59666 0.112986 0.825405 0.00661574 0 0.0127273 0 0.568041 2.75424 0.16877 2.81437 1.13151
88 2.625 3.28342 6.38514 1.21769 0.513952 0.159147 0.0522197 1.56458 0.0675123 1.47936 0.1193 0.76999 0.00737244 0.0651583 0.0128571 0.517206 0.569072 1.26683 0.171293 2.06214 1.13562
89 2.655 3.04006 6.96604 1.09722 0.537223 0.208619 0.0526449 1.47281 0.0714471 1.39654 0.125396 0.695303 0.00807149 0 0.0128571 0.75884 0.570619 4.02392 0.179495 5.376 1.14658
90 2.685 2.82582 7.51828 0.924322 0.557272 0.203972 0.05307 1.26071 0.0748919 1.56891 0.132401 0.70793 0.00879937 0.0934598 0.0130519 1.48385 0.573711 1.66458 0.182965 6.57189 1.16027
91 2.715 2.59997 8.03779 0.822453 0.575512 0.253594 0.0536106 1.0189 0.0777385 1.38919 0.138743 0.795207 0.00963534 0.0304643 0.0131169 0.967623 0.575773 3.55204 0.190536 3.8562 1.16849
92 2.745 2.33409 8.51454 0.680596 0.590941 0.274538 0.0542087 0.875635 0.0802393 1.30494 0.144833 0.744388 0.0104353 0.0298051 0.0131818 1.6564 0.579381 3.18559 0.197476 3.77343 1.17671
93 2.775 2.08227 8.94921 0.563318 0.603993 0.246 0.0547564 0.893842 0.0828481 1.24666 0.150778 0.931772 0.0114586 0.0874892 0.0133766 2.31462 0.584536 2.26676 0.202524 1.23043 1.17945
94 2.805 1.88666 9.3516 0.499572 0.615819 0.304094 0.0554483 0.768462 0.0851398 1.08553 0.156068 0.674348 0.0122153 0.142705 0.0137013 2.26521 0.589691 1.38663 0.205678 3.0097 1.1863
95 2.835 1.62551 9.70575 0.449128 0.626679 0.331816 0.0562194 0.667146 0.0871721 0.964261 0.160868 0.685262 0.0130009 0.0838359 0.0138961 3.54891 0.597938 2.17164 0.210726 1.17927 1.18904
96 2.865 1.40529 10.0184 0.371487 0.635853 0.35829 0.0570698 0.653243 0.0892044 0.822257 0.165048 0.744906 0.0138729 0.16416 0.0142857 3.69236 0.606701 1.99356 0.215457 3.46327 1.19726
97 2.895 1.20217 10.2916 0.338674 0.644393 0.368769 0.0579634 0.589861 0.0910781 0.730319 0.168838 0.717496 0.0147305 0.187586 0.0147403 4.25391 0.61701 1.95277 0.220189 1.13053 1.2
98 2.925 1.01145 10.5261 0.292847 0.651931 0.431149 0.05903 0.571158 0.0929302 0.74533 0.172788 0.549256 0.0154007 0.315003 0.0155195 2.0836 0.622165 1.65795 0.22429 1.66157 1.20411
99 2.955 0.881902 10.7349 0.252916 0.658576 0.431004 0.0601182 0.557454 0.0947752 0.683632 0.176485 0.787029 0.0163808 0.282913 0.0162338 2.85827 0.629381 1.49937 0.228076 2.71296 1.21096
100 2.985 0.748676 10.9157 0.245433 0.665156 0.525886 0.061473 0.574051 0.0967138 0.677785 0.180225 0.703229 0.0172744 0.252007 0.0168831 2.80094 0.636598 1.59158 0.232177 2.1269 1.21644
101 3.015 0.644005 11.0744 0.226881 0.671361 0.499003 0.0627847 0.579407 0.09871 0.590124 0.183547 0.672609 0.0181464 0.172919 0.0173377 2.94187 0.64433 1.56006 0.236278 0.521163 1.21781
102 3.045 0.562217 11.2157 0.203046 0.677025 0.663965 0.0645647 0.559848 0.100677 0.537139 0.186632 0.643042 0.0189968 0.339055 0.0182468 4.03776 0.655155 1.29447 0.239748 1.02191 1.22055
103 3.075 0.486577 11.3404 0.201643 0.682762 0.529806 0.0660133 0.58115 0.10276 0.536558 0.189774 0.582498 0.0197824 0.427544 0.0194156 3.58199 0.664948 1.73068 0.244479 0.501034 1.22192
104 3.105 0.426374 11.4519 0.199008 0.688534 0.62302 0.0677501 0.532506 0.104706 0.505718 0.192793 0.482209 0.0204454 0.139761 0.0198052 2.58882 0.672165 2.03705 0.250158 0.983007 1.22466
105 3.135 0.369721 11.5504 0.178399 0.693809 0.712585 0.0697752 0.551378 0.10676 0.506735 0.195878 0.524418 0.0211805 0.228515 0.0204545 3.26513 0.681443 2.77493 0.258044 0 1.22466
106 3.165 0.327078 11.6392 0.198465 0.699791 0.803676 0.0721029 0.510598 0.108698 0.51578 0.199078 0.575081 0.022002 0.336325 0.0214286 3.02513 0.690206 3.37631 0.267823 0.945572 1.2274
107 3.195 0.290909 11.7197 0.178567 0.705275 0.83015 0.0745532 0.501054 0.110637 0.520952 0.202371 0.400965 0.0225858 0.32996 0.0224026 3.84214 0.701546 4.80936 0.282019 0.464119 1.22877
108 3.225 0.262058 11.7936 0.195065 0.711379 0.917833 0.0773133 0.460701 0.112453 0.540399 0.205852 0.417776 0.0232055 0.367064 0.0235065 2.74205 0.709794 3.77632 0.293375 1.36653 1.23288
109 3.255 0.239684 11.8624 0.204374 0.717894 0.995083 0.0803618 0.464806 0.11432 0.565613 0.209563 0.362469 0.0237532 0.275577 0.0243506 3.02866 0.719072 4.42808 0.30694 1.34083 1.23699
110 3.285 0.217784 11.9261 0.212865 0.724805 1.03011 0.083576 0.408784 0.115992 0.561791 0.213318 0.383979 0.0243442 0.582704 0.0261688 3.13953 0.728866 5.15601 0.323028 2.63367 1.24521
111 3.315 0.205636 11.9874 0.228865 0.732372 1.00702 0.0867757 0.403143 0.117671 0.592988 0.217354 0.289701 0.0247982 0.408713 0.0274675 2.59557 0.737113 6.05607 0.342271 3.88047 1.25753
112 3.345 0.202392 12.0487 0.251966 0.740855 1.04694 0.0901629 0.491108 0.119754 0.588641 0.221433 0.284495 0.0252522 0.541935 0.0292208 2.38979 0.744845 5.75284 0.360883 5.92802 1.27671
113 3.375 0.1961 12.1093 0.257385 0.749676 1.18817 0.0940761 0.435671 0.121634 0.608863 0.225728 0.332714 0.0257927 0.630867 0.0312987 3.75629 0.757216 4.6933 0.376341 4.99086 1.29315
114 3.405 0.189774 12.1689 0.278906 0.759405 1.15657 0.0979533 0.534641 0.123984 0.583123 0.229915 0.3443 0.0263621 0.871614 0.0342208 2.3064 0.764948 6.49236 0.398107 4.49537 1.30822
115 3.435 0.189627 12.2296 0.312428 0.770496 1.20822 0.102076 0.564032 0.126506 0.618344 0.234434 0.381158 0.0270035 0.89451 0.0372727 3.47477 0.776804 6.65724 0.42082 6.8261 1.33151
116 3.465 0.193355 12.2925 0.349733 0.783129 1.11477 0.105946 0.620811 0.129331 0.586363 0.238794 0.404031 0.0276953 0.935327 0.0405195 1.78193 0.78299 5.1797 0.438801 9.07555 1.36301
117 3.495 0.204543 12.3602 0.360812 0.796389 1.12631 0.109924 0.566623 0.131954 0.597299 0.243312 0.442645 0.0284664 0.772177 0.0432468 1.60544 0.78866 5.89511 0.459621 3.49054 1.37534
118 3.525 0.212331 12.4318 0.398847 0.8113 1.18547 0.114183 0.612092 0.134837 0.586243 0.247824 0.378186 0.0291366 0.885618 0.0464286 1.86488 0.795361 6.76096 0.483912 2.28748 1.38356
119 3.555 0.236026 12.5126 0.409953 0.826888 1.15568 0.118406 0.625876 0.137835 0.658336 0.252976 0.391846 0.0298429 0.906209 0.0497403 1.55161 0.801031 6.90619 0.509148 1.87429 1.39041
120 3.585 0.256293 12.6019 0.438159 0.843831 1.13256 0.122615 0.608032 0.140797 0.654608 0.258187 0.475714 0.0307149 1.24065 0.0543506 1.80338 0.807732 5.94155 0.53123 2.21207 1.39863
121 3.615 0.278791 12.7007 0.456212 0.861769 1.14432 0.126939 0.619839 0.143867 0.647357 0.263426 0.440795 0.0315365 1.03106 0.0582468 1.50072 0.813402 5.17643 0.550789 1.81257 1.40548
122 3.645 0.309076 12.812 0.461173 0.880203 1.03929 0.130931 0.648314 0.147132 0.691042 0.269112 0.418342 0.0323292 1.20016 0.0628571 1.47604 0.819072 5.3375 0.571293 1.78288 1.41233
123 3.675 0.342753 12.9375 0.507063 0.900807 1.05744 0.135061 0.653255 0.150476 0.767689 0.275533 0.456475 0.0332084 1.14736 0.0673377 2.1117 0.82732 6.46253 0.59653 2.1049 1.42055
124 3.705 0.382158 13.0797 0.527848 0.922607 0.911463 0.138678 0.75907 0.154425 0.778182 0.282149 0.44912 0.0340876 1.53777 0.0734416 2.9871 0.839175 6.5173 0.622397 1.72571 1.4274
125 3.735 0.433024 13.2434 0.531078 0.944898 1.01122 0.142757 0.766011 0.158475 0.819133 0.289226 0.449176 0.0349813 1.75472 0.0805195 2.17224 0.847938 3.67556 0.637224 2.71727 1.43836
126 3.765 0.474541 13.4258 0.549011 0.968312 0.930149 0.14657 0.811521 0.162835 0.820083 0.296425 0.513326 0.036019 1.67936 0.0874026 2.01226 0.856186 4.92543 0.657413 4.34421 1.45616
127 3.795 0.532745 13.6338 0.563809 0.992743 0.861832 0.150159 0.793456 0.167166 0.847574 0.303985 0.589445 0.0372297 1.63726 0.0942208 1.60914 0.862887 4.77268 0.677287 5.2635 1.47808
128 3.825 0.598196 13.871 0.59675 1.01901 0.93356 0.154108 0.93961 0.172377 0.886007 0.312014 0.621682 0.038527 1.53502 0.100714 1.2185 0.868041 4.62341 0.696845 3.8852 1.49452
129 3.855 0.666098 14.1393 0.619415 1.04671 0.893892 0.157949 0.931452 0.177623 0.864438 0.31997 0.571204 0.0397377 1.7984 0.108442 2.27915 0.877835 5.87301 0.722082 4.14462 1.51233
130 3.885 0.759316 14.45 0.66464 1.07689 0.972639 0.162194 0.89698 0.182754 0.907442 0.328452 0.599296 0.0410277 1.48784 0.114935 2.24409 0.887629 4.69854 0.742587 4.39461 1.53151
131 3.915 0.839412 14.7988 0.711213 1.10969 0.913887 0.166244 0.967617 0.188376 0.924714 0.33723 0.722031 0.0426059 1.72897 0.122597 1.27947 0.893299 5.12521 0.7653 2.16426 1.5411
132 3.945 0.928711 15.1906 0.733377 1.14403 0.972092 0.170618 0.905314 0.193716 0.933879 0.346231 0.548707 0.0438239 1.67394 0.13013 1.83276 0.901546 4.83706 0.787066 3.65303 1.55753
133 3.975 1.02835 15.631 0.758279 1.18007 1.02531 0.175303 0.898932 0.199099 0.92866 0.355319 0.649171 0.0452868 1.6629 0.137727 3.49763 0.917526 4.28091 0.806625 2.69803 1.56986
134 4.005 1.12982 16.1223 0.78071 1.21775 1.00381 0.179958 0.999312 0.205174 0.996064 0.365213 0.677313 0.0468363 1.68015 0.145519 2.88971 0.930928 4.14897 0.825868 2.06749 1.57945
135 4.035 1.23604 16.6678 0.804899 1.25718 1.01956 0.184758 1.02773 0.211516 1.00847 0.375382 0.639359 0.0483208 1.66898 0.153377 1.75198 0.939175 3.55147 0.842587 1.16353 1.58493
136 4.065 1.32096 17.2595 0.810312 1.29746 1.0498 0.189774 0.989603 0.217714 0.999259 0.385608 0.669704 0.0498991 1.67168 0.161364 1.83414 0.947938 3.69747 0.860252 0.573498 1.58767
137 4.095 1.4046 17.898 0.826332 1.33915 0.986899 0.194559 0.979685 0.223941 0.989531 0.395885 0.708128 0.0515927 2.04904 0.171299 2.55156 0.960309 3.253 0.876025 1.69508 1.59589
138 4.125 1.47243 18.5771 0.828289 1.38156 1.06637 0.199805 1.01242 0.23047 1.00666 0.406493 0.775084 0.0534736 1.59695 0.179156 1.78098 0.969072 3.39832 0.892744 1.6707 1.60411
139 4.155 1.51654 19.2868 0.847735 1.42559 1.14631 0.205528 1.02648 0.237187 1.02385 0.41744 0.681996 0.0551528 1.73012 0.187792 1.96185 0.978866 3.0332 0.907886 1.09777 1.60959
140 4.185 1.55071 20.0231 0.831377 1.4694 1.11428 0.21117 0.97818 0.24368 1.02518 0.42856 0.770347 0.057077 2.00031 0.197922 2.74835 0.992784 2.30469 0.919558 0.811448 1.6137
141 4.215 1.58641 20.7871 0.807591 1.51257 1.17 0.217181 1.01353 0.250504 0.960852 0.439132 0.676906 0.0587922 1.63051 0.206299 2.70896 1.0067 2.4564 0.932177 3.73303 1.63288
142 4.245 1.58437 21.561 0.807913 1.55637 1.10235 0.222924 0.987642 0.25725 1.00737 0.450375 0.75432 0.0607308 1.86942 0.216039 1.7808 1.01598 1.99786 0.942587 2.89174 1.64795
143 4.275 1.58609 22.3468 0.799502 1.60033 1.14151 0.228956 0.985261 0.264075 0.963373 0.461278 0.774168 0.0627486 1.76945 0.22539 2.92638 1.03144 2.20875 0.954259 2.85197 1.66301
144 4.305 1.56292 23.1319 0.798865 1.64488 1.1485 0.235111 1.03416 0.271339 0.953737 0.472225 0.766151 0.0647737 1.67222 0.234351 2.88574 1.04691 2.11922 0.965615 2.81189 1.67808
145 4.335 1.53446 23.9136 0.788869 1.68948 1.12734 0.241237 1.02498 0.278639 0.954829 0.483338 0.777111 0.0668564 1.63723 0.243247 3.32025 1.06495 1.39333 0.973186 3.27739 1.69589
146 4.365 1.50649 24.6917 0.779562 1.73417 1.11451 0.247377 0.979996 0.285716 0.953981 0.494595 0.753206 0.0689031 1.6619 0.252403 2.33918 1.07784 2.51947 0.987066 2.48675 1.70959
